,Extra service,Maximum Room Occupancy,Number of Rooms of Type,Room Name,Room Size,exampleDAPDollar,exampleDAPPercentage,exampleRADDollar,exampleRADPercentage,extraServiceFeesAmount,home,iD,maximumDAP,maximumRAD,rADExceedsThresholdApproved,serviceID,serviceSubType,suburb
7908,Y,1,20,ES Room + private ensuite,4.3m x 6.1m,47.32,50.0,275000.0,50.0,20.0,West Beach Residential,1-E6-2135,94.63,550000.0,No,1-EP-4294,Single room + ensuite,WEST BEACH
7909,N,1,60,Single Room + Private Ensuite,4.3m x 6.1m,47.32,50.0,275000.0,50.0,0.0,West Beach Residential,1-E6-2135,94.63,550000.0,,1-EP-4294,Single room + ensuite,WEST BEACH
7910,N,1,,"Premium (Room 10, 16)",min 18.1m2,21.51,50.0,125000.0,50.0,0.0,West Coast District Hospital - Lyell House,1-9HSAPE,43.01,250000.0,,1-9HTG70,Single room + ensuite,QUEENSTOWN
7911,N,1,,"Premium (Room 10, 16)",min 18.1m2,21.51,50.0,125000.0,50.0,0.0,West Coast District Hospital - Lyell House,1-9HSAPE,43.01,250000.0,,1-9HTG70,Single room + ensuite,QUEENSTOWN
7912,N,1,,Deluxe (Room 13-15),15.18m2,21.51,50.0,125000.0,50.0,0.0,West Coast District Hospital - Lyell House,1-9HSAPE,43.01,250000.0,,1-9HTG70,Single room + ensuite,QUEENSTOWN
7913,N,1,,"Standard Room (1-9, 11-12)",min 14.2m2,21.51,50.0,125000.0,50.0,0.0,West Coast District Hospital - Lyell House,1-9HSAPE,43.01,250000.0,,1-9HTG70,Single room + ensuite,QUEENSTOWN
7914,N,1,26,Single rooms + private ensuite,Ranges from 14 - 16 sqm,15.92,50.0,92500.0,50.0,0.0,West Park Nursing Home,1-E6-1726,31.83,185000.0,No,1-EP-2184,Single room + ensuite,GOOLWA
7915,N,1,10,Cottages,48,15.92,50.0,92500.0,50.0,0.0,West Park Nursing Home,1-E6-1726,31.83,185000.0,No,1-EP-2184,Single room + ensuite,GOOLWA
7916,N,1,24,Memory support room inc ensuit,Ranges from 14 - 16 sqm,15.92,50.0,92500.0,50.0,0.0,West Park Nursing Home,1-E6-1726,31.83,185000.0,No,1-EP-2184,Single room + ensuite,GOOLWA
7917,N,1,24,Memory support room inc ensuit,Ranges from 14 - 16 sqm,15.92,50.0,92500.0,50.0,0.0,Westgarth Aged Care Facility,1-AU-227,31.83,185000.0,No,1-BZY490,Single room + ensuite,NORTHCOTE
7918,N,1,0,Premium Single Room with Ensuite,17m2,47.32,50.0,275000.0,50.0,,Westgate Aged Care Facility,1-E6-1087,94.63,550000.0,No,1-EP-1074,Single room + ensuite,NEWPORT
7919,N,1,0,Single Room with Ensuite,14m2,38.71,50.0,225000.0,50.0,,Westgate Aged Care Facility,1-E6-1087,77.42,450000.0,No,1-EP-1074,Single room + ensuite,NEWPORT
7920,N,2,0,Shared Room with Ensuite,26m2,30.11,50.0,175000.0,50.0,,Westgate Aged Care Facility,1-E6-1087,60.22,350000.0,No,1-EP-1074,Shared room + ensuite,NEWPORT
7921,N,2,0,Shared Room with Shared Ensuite,24m2,25.81,50.0,150000.0,50.0,,Westgate Aged Care Facility,1-E6-1087,51.62,300000.0,No,1-EP-1074,Shared room + shared bathroom,NEWPORT
7922,N,1,0,A1,14.76 sq metres,0.0,50.0,0.0,50.0,,Westhaven Nursing Home,1-E6-1437,0.0,0.0,No,1-EP-4176,Single room + shared bathroom,ROMA
7923,N,1,,Single Room + Ensuite,3600mm x 4100mm,21.51,50.0,125000.0,50.0,,Westhaven Nursing Home,1-E6-1437,43.01,250000.0,,1-EP-4176,Single room + ensuite,ROMA
7924,N,1,0,"R22-25, 32-38",11.2,30.97,50.0,180000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,61.94,360000.0,No,1-EP-2808,Single room + ensuite,GRANGE
7925,N,3,0,R1,37.1,19.1,50.0,111000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,38.2,222000.0,No,1-EP-2808,Shared room + shared bathroom,GRANGE
7926,N,1,0,Rm5,14.6,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7927,N,1,0,Rm 4,11.6,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7928,N,2,0,R31,17.9,19.96,50.0,116000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,39.92,232000.0,No,1-EP-2808,Shared room + no bathroom or ensuite,GRANGE
7929,N,1,0,Rm2&3,12.7,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7930,N,1,0,"Rm27,29,30",12,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7931,N,2,0,"R10,11, 18-21",19.2,19.96,50.0,116000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,39.92,232000.0,No,1-EP-2808,Shared room + no bathroom or ensuite,GRANGE
7932,N,1,0,"R6-9,14-17",17.1,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7933,N,1,0,"Rm 12, & 13",10.4,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,No,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7934,N,1,0,R28,13.3,27.53,50.0,160000.0,50.0,,Westminster Village Nursing Home,1-E6-1703,55.06,320000.0,Pending Approval,1-EP-2808,Single room + no bathroom or ensuite,GRANGE
7935,N,1,0,R28,13.3,27.53,50.0,160000.0,50.0,,Westmont Homestead,1-E6-798,55.06,320000.0,Pending Approval,1-EP-6212,Single room + no bathroom or ensuite,BARANDUDA
7936,N,1,0,A 3,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7937,N,1,0,A 4,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7938,N,1,0,A 5,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7939,N,1,0,A 6,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7940,N,1,0,A 7,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7941,N,1,0,A 8,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7942,N,1,0,A 9,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7943,N,1,0,A 10,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7944,N,1,0,B 1,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7945,N,1,0,B 2,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7946,N,1,0,B 3,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7947,N,1,0,B 4,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7948,N,1,0,B 5,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7949,N,1,0,B 6,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7950,N,1,0,B 7,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7951,N,1,0,B 8,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7952,N,1,0,B 9,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7953,N,1,0,B 10,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7954,N,1,0,C 1,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7955,N,1,0,C 2,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7956,N,1,0,C 3,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7957,N,1,0,C 4,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7958,N,1,0,C 5,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7959,N,1,0,C 6,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7960,N,1,0,C 7,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7961,N,1,0,C 8,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7962,N,1,0,C 9,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7963,N,1,0,C 10,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7964,N,1,0,A 1,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7965,N,1,0,A 2,10.875,30.11,50.0,175000.0,50.0,,Westside Lodge Nursing Home,1-E6-1119,60.22,350000.0,Pending Approval,1-EP-5912,Single room + no bathroom or ensuite,ST ALBANS
7966,N,1,0,Ensuite,16m2 (average),47.32,50.0,275000.0,50.0,,Wheatfields Incorporated,1-E6-1673,94.63,550000.0,Pending Approval,1-EP-2318,Single room + ensuite,FREELING
7967,N,1,0,Shared,15.75m2 (average),38.71,50.0,225000.0,50.0,,Wheatfields Incorporated,1-E6-1673,77.42,450000.0,Pending Approval,1-EP-2318,Single room + shared bathroom,FREELING
7968,N,1,0,Shared,15.75m2 (average),38.71,50.0,225000.0,50.0,,Wheller Gardens - Cooper House,1-1P5IPG,77.42,450000.0,Pending Approval,1-1P6VMJ,Single room + shared bathroom,CHERMSIDE
7969,N,1,50,Room 2- Single room + toilet,10,32.69,50.0,190000.0,50.0,0.0,Wheller Gardens - Emmaus Village,1-1P93JM,65.38,380000.0,,1-1P9BHT,Single room + no bathroom or ensuite,CHERMSIDE
7970,N,1,8,Room 1 - Single room + ensuite,12,36.13,50.0,210000.0,50.0,0.0,Wheller Gardens - Emmaus Village,1-1P93JM,72.26,420000.0,,1-1P9BHT,Single room + ensuite,CHERMSIDE
7971,N,1,28,Room 1 - Single room + ensuite,19,36.13,50.0,210000.0,50.0,0.0,Wheller Gardens - St Marks House,1-1PAU1P,72.26,420000.0,,1-1PBMUO,Single room + ensuite,CHERMSIDE
7972,N,1,14,Room 2 - Single room + Toilet,19,25.81,50.0,150000.0,50.0,0.0,Wheller Gardens - St Marks House,1-1PAU1P,51.62,300000.0,,1-1PBMUO,Single room + ensuite,CHERMSIDE
7973,N,2,2,Room 3 - Shared room + ensuite,29,27.96,50.0,162500.0,50.0,0.0,Wheller Gardens - St Marks House,1-1PAU1P,55.92,325000.0,,1-1PBMUO,Shared room + ensuite,CHERMSIDE
7974,N,1,16,Rm 4 - Single rm + Shared Bath,19,24.09,50.0,140000.0,50.0,0.0,Wheller Gardens - St Marks House,1-1PAU1P,48.18,280000.0,,1-1PBMUO,Single room + shared bathroom,CHERMSIDE
7975,N,1,0,Refurbished Single,8.4m,42.16,50.0,245000.0,50.0,,Whitehall Nursing Home,1-E6-459,84.31,490000.0,No,1-EP-949,Single room + no bathroom or ensuite,LINDFIELD
7976,N,2,0,Newly built and/or Refurbished twin rooms,ranging from 12.8m sq - 17.6m sq,38.71,50.0,225000.0,50.0,,Whitehall Nursing Home,1-E6-459,77.42,450000.0,No,1-EP-949,Shared room + ensuite,LINDFIELD
7977,N,2,0,Twin Share external bathrooms,14.7 sqm - 18.6 sqm,33.55,50.0,195000.0,50.0,,Whitehall Nursing Home,1-E6-459,67.1,390000.0,No,1-EP-949,Shared room + no bathroom or ensuite,LINDFIELD
7978,N,3,2,Three bed Rooms with external bathroom,25.3sq meters - 27.5 sq meters,30.11,50.0,175000.0,50.0,,Whitehall Nursing Home,1-E6-459,60.22,350000.0,No,1-EP-949,Shared room + no bathroom or ensuite,LINDFIELD
7979,N,1,10,Blue Suite,18-22 m2,34.41,50.0,200000.0,50.0,0.0,Whittlesea Lodge,1-E6-1158,68.82,400000.0,,1-C2HO58,Single room + ensuite,WHITTLESEA
7980,N,1,6,Bronze Suite,24m2 to 30m2,47.32,50.0,275000.0,50.0,0.0,Whittlesea Lodge,1-E6-1158,94.63,550000.0,,1-C2HO58,Single room + ensuite,WHITTLESEA
7981,N,1,49,Green Suite,12-15m2,30.11,50.0,175000.0,50.0,0.0,Whittlesea Lodge,1-E6-1158,60.22,350000.0,,1-C2HO58,Single room + ensuite,WHITTLESEA
7982,N,4,7,Quad,32,20.65,50.0,120000.0,50.0,0.0,Willandra Residential Aged Care Facility,1-AU-263,41.29,240000.0,No,1-B5-404,Shared room + no bathroom or ensuite,MARRICKVILLE
7983,N,1,6,Single,12,30.97,50.0,180000.0,50.0,0.0,Willandra Residential Aged Care Facility,1-AU-263,61.94,360000.0,No,1-B5-404,Single room + no bathroom or ensuite,MARRICKVILLE
7984,N,2,4,Double,18,25.81,50.0,150000.0,50.0,0.0,Willandra Residential Aged Care Facility,1-AU-263,51.62,300000.0,No,1-B5-404,Shared room + no bathroom or ensuite,MARRICKVILLE
7985,N,3,6,Triple,30,21.08,50.0,122500.0,50.0,0.0,Willandra Residential Aged Care Facility,1-AU-263,42.15,245000.0,No,1-B5-404,Shared room + no bathroom or ensuite,MARRICKVILLE
7986,N,3,6,Triple,30,21.08,50.0,122500.0,50.0,0.0,Willaura Hospital Nursing Home,1-E6-1115,42.15,245000.0,No,1-EP-3724,Shared room + no bathroom or ensuite,WILLAURA
7987,N,2,7,Accommodation Group 9,Part room/s are between 16.8-18.6m2 in size.,25.81,50.0,150000.0,50.0,0.0,William Cape Gardens,1-E6-2223,51.62,300000.0,No,1-EP-5233,Shared room + ensuite,KANWAL
7988,N,1,12,Accommodation Group 7,Between 22.2-25.0m2 in size.,36.56,50.0,212500.0,50.0,0.0,William Cape Gardens,1-E6-2223,73.12,425000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7989,Y,1,1,Accommodation Group 10,Part room is 31.2m2 in size.,47.32,50.0,275000.0,50.0,42.0,William Cape Gardens,1-E6-2223,94.63,550000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7990,N,1,4,Accommodation Group 1,Between 21.0-22.7m2 in size.,30.11,50.0,175000.0,50.0,0.0,William Cape Gardens,1-E6-2223,60.22,350000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7991,N,1,14,Accommodation Group 2,Between 22.0-27.3m2 in size.,32.26,50.0,187500.0,50.0,0.0,William Cape Gardens,1-E6-2223,64.52,375000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7992,Y,1,17,Accommodation Group 3,22m2,33.55,50.0,195000.0,50.0,42.0,William Cape Gardens,1-E6-2223,67.1,390000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7993,N,1,1,Accommodation Group 5,27.5m2 in size,36.56,50.0,212500.0,50.0,0.0,William Cape Gardens,1-E6-2223,73.12,425000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7994,N,1,3,Accommodation Group 4,Between 25.0-27.2m2 in size.,33.55,50.0,195000.0,50.0,0.0,William Cape Gardens,1-E6-2223,67.1,390000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7995,Y,1,16,Accommodation Group 8,Between 22.2-27.2m2 in size.,38.71,50.0,225000.0,50.0,42.0,William Cape Gardens,1-E6-2223,77.42,450000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7996,N,1,36,Accommodation Group 6,Between 22.2-27.3m2 in size.,34.41,50.0,200000.0,50.0,0.0,William Cape Gardens,1-E6-2223,68.82,400000.0,No,1-EP-5233,Single room + ensuite,KANWAL
7997,N,1,97,Standard Single,16M²,38.71,50.0,225000.0,50.0,0.0,William Carey Court Residential Aged Care Facility,1-E6-2086,77.42,450000.0,No,1-EP-4258,Single room + ensuite,BROADWATER
7998,N,2,1,Standard Double,16M²,29.04,50.0,168750.0,50.0,0.0,William Carey Court Residential Aged Care Facility,1-E6-2086,58.07,337500.0,No,1-EP-4258,Shared room + ensuite,BROADWATER
7999,N,1,0,Hostel and Outreach Studio units,Hostel studios 19m2. Outreach studios 25m2.,34.41,50.0,200000.0,50.0,,Willoughby Retirement Community Hostel,1-E6-237,68.82,400000.0,No,1-EP-1335,Single room + ensuite,CHATSWOOD
8000,N,2,0,Outreach one-bedroom/two-bedroom units for couples,"Two-bedroom units & lounge are 50m2, one-bed 37m2",47.32,50.0,275000.0,50.0,,Willoughby Retirement Community Hostel,1-E6-237,94.63,550000.0,No,1-EP-1335,Shared room + ensuite,CHATSWOOD
8001,N,1,8,Room Type 3,15.3,38.71,50.0,225000.0,50.0,0.0,Willowbrae - Melton,1-E6-827,77.42,450000.0,No,1-EP-2100,Single room + ensuite,MELTON
8002,N,1,50,Room Type 2,15.3,30.11,50.0,175000.0,50.0,0.0,Willowbrae - Melton,1-E6-827,60.22,350000.0,Pending Approval,1-EP-2100,Single room + ensuite,MELTON
8003,N,1,2,Room Type 1,13.1,21.51,50.0,125000.0,50.0,0.0,Willowbrae - Melton,1-E6-827,43.01,250000.0,Pending Approval,1-EP-2100,Single room + ensuite,MELTON
8004,N,1,49,Deluxe,12 to 16,47.32,50.0,275000.0,50.0,0.0,Willowbrae-Templestowe Hostel,1-E6-845,94.63,550000.0,No,1-EP-957,Single room + ensuite,TEMPLESTOWE
8005,N,1,,Deluxe,12 to 16,30.11,50.0,175000.0,50.0,0.0,Willowbrae-Templestowe Hostel,1-E6-845,60.22,350000.0,,1-EP-957,Single room + ensuite,TEMPLESTOWE
8006,N,1,0,Single Room,18.2,34.41,50.0,200000.0,50.0,,Wilson Lodge,1-E6-961,68.82,400000.0,No,1-EP-286,Single room + shared bathroom,SALE
8007,N,2,0,Shared Room,36.3,32.26,50.0,187500.0,50.0,,Wilson Lodge,1-E6-961,64.52,375000.0,No,1-EP-286,Shared room + shared bathroom,SALE
8008,N,4,1,Four Bed Room with Private Ensuite,30.5m2 - 52.6m2,28.65,50.0,166500.0,50.0,,Wimmera Nursing Home,1-E6-954,57.29,333000.0,No,1-EP-3717,Shared room + ensuite,HORSHAM
8009,N,1,0,Private Room with no Ensuite,17.3m2 - 21.3m2,31.83,50.0,185000.0,50.0,,Wimmera Nursing Home,1-E6-954,63.66,370000.0,No,1-EP-3717,Single room + no bathroom or ensuite,HORSHAM
8010,N,2,0,Two Bed Room with no Ensuite,21.3m2 - 36.3m2,28.65,50.0,166500.0,50.0,,Wimmera Nursing Home,1-E6-954,57.29,333000.0,No,1-EP-3717,Shared room + no bathroom or ensuite,HORSHAM
8011,N,1,0,Private Room with Ensuite,13.3m2 - 17.3m2,35.36,50.0,205500.0,50.0,,Wimmera Nursing Home,1-E6-954,70.71,411000.0,No,1-EP-3717,Single room + ensuite,HORSHAM
8012,N,4,0,Four Bed Room with no Ensuite,36.3m2 - 44m2,22.89,50.0,133000.0,50.0,,Wimmera Nursing Home,1-E6-954,45.77,266000.0,No,1-EP-3717,Shared room + no bathroom or ensuite,HORSHAM
8013,N,3,0,Three Bed Room with Private Ensuite,30.5m2 - 52.6m2,28.65,50.0,166500.0,50.0,,Wimmera Nursing Home,1-E6-954,57.29,333000.0,No,1-EP-3717,Shared room + ensuite,HORSHAM
8014,N,1,,Single Room with ensuite,Approximate size 20m2,43.02,50.0,250000.0,50.0,0.0,Windermere Nursing Home,1-E6-418,86.03,500000.0,,1-3A7KNZ,Single room + ensuite,SUMMER HILL
8015,N,2,,Shared Room - shared ensuite,Approximate size 22m2,30.11,50.0,175000.0,50.0,0.0,Windermere Nursing Home,1-E6-418,60.22,350000.0,,1-3A7KNZ,Shared room + shared bathroom,SUMMER HILL
8016,N,4,,Shared Room,Approximate size 31.5m2,24.09,50.0,140000.0,50.0,0.0,Windermere Nursing Home,1-E6-418,48.18,280000.0,,1-3A7KNZ,Shared room + shared bathroom,SUMMER HILL
8017,N,3,,Shared Room,Approximate size 23.7m2,24.52,50.0,142500.0,50.0,0.0,Windermere Nursing Home,1-E6-418,49.04,285000.0,,1-3A7KNZ,Shared room + shared bathroom,SUMMER HILL
8018,N,1,,Single Room - shared ensuite,Approximate size 13m2,34.41,50.0,200000.0,50.0,0.0,Windermere Nursing Home,1-E6-418,68.82,400000.0,,1-3A7KNZ,Single room + shared bathroom,SUMMER HILL
8019,N,1,,Single Room - shared ensuite,Approximate size 13m2,34.41,50.0,200000.0,50.0,0.0,Windsor Aged Care Services,1-E6-1326,68.82,400000.0,,1-EP-247,Single room + shared bathroom,WINDSOR
8020,N,3,1,Coolibah - Shared 3,22,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8021,N,4,1,Coolibah - Shared 4,30,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8022,N,1,1,Lodge - Single,10,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Single room + no bathroom or ensuite,CARLISLE
8023,N,2,1,Lodge - Double,14,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8024,N,1,1,Banksia & Boronia - Single,9.8,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Single room + no bathroom or ensuite,CARLISLE
8025,N,2,1,Banksia & Boronia - Double,15,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8026,N,2,1,Large Double,20,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8027,N,4,1,Banksia & Boronia - Shared,30,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Shared room + no bathroom or ensuite,CARLISLE
8028,N,1,1,Coolibah - Single,9,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Single room + no bathroom or ensuite,CARLISLE
8029,N,1,1,Coolibah - Double,15,17.69,50.0,102787.0,50.0,,Windsor Park Aged Care,1-E6-1884,35.37,205574.0,No,1-EP-5037,Single room + no bathroom or ensuite,CARLISLE
8030,N,1,1,Coolibah - Double,15,17.69,50.0,102787.0,50.0,,Winston Lodge Nursing Home,1-E6-641,35.37,205574.0,No,1-EP-691,Single room + no bathroom or ensuite,WINSTON HILLS
8031,N,1,0,Non-supported resident room (4 in total),13 m2,30.11,50.0,175000.0,50.0,,Wintringham Hostel - Port Melbourne,1-AU-48,60.22,350000.0,Pending Approval,1-B5-316,Single room + ensuite,PORT MELBOURNE
8032,N,1,0,Supported resident room (31 in total),13 m2,0.0,50.0,0.0,50.0,,Wintringham Hostel - Port Melbourne,1-AU-48,0.0,0.0,No,1-B5-316,Single room + ensuite,PORT MELBOURNE
8033,N,1,0,Non-supported resident room (24 in total),21.5 m2,43.02,50.0,250000.0,50.0,,Wintringham Williamstown Hostel,1-AU-26,86.03,500000.0,Pending Approval,1-B5-160,Single room + ensuite,WILLIAMSTOWN NORTH
8034,N,1,0,Supported resident room (36 in total),21.5 m2,0.0,50.0,0.0,50.0,,Wintringham Williamstown Hostel,1-AU-26,0.0,0.0,No,1-B5-160,Single room + ensuite,WILLIAMSTOWN NORTH
8035,N,1,33,Single Room with Ensuite,17.89,30.97,50.0,180000.0,50.0,,Wishart Village Care Centre,1-E6-1377,61.94,360000.0,No,1-EP-3346,Single room + ensuite,WISHART
8036,N,1,10,Large Single Room with Ensuite,21.7,38.71,50.0,225000.0,50.0,,Wishart Village Care Centre,1-E6-1377,77.42,450000.0,No,1-EP-3346,Single room + ensuite,WISHART
8037,N,1,46,"Single Room, Shared Bathroom",10.7,22.37,50.0,130000.0,50.0,,Wishart Village Care Centre,1-E6-1377,44.73,260000.0,No,1-EP-3346,Single room + no bathroom or ensuite,WISHART
8038,N,1,0,Deluxe,20,38.71,50.0,225000.0,50.0,,Wisteria Lodge,1-E6-1414,77.42,450000.0,Pending Approval,1-EP-6148,Single room + ensuite,NERANG
8039,N,1,0,Executive,24,43.02,50.0,250000.0,50.0,,Wisteria Lodge,1-E6-1414,86.03,500000.0,Pending Approval,1-EP-6148,Single room + ensuite,NERANG
